id_mesa,id_establecimiento,id_circuito,descripcion,ciudadanos_habilitados,extranjera
5701,4442,136,5701,344,NO
5702,4442,136,5702,344,NO
5703,4442,136,5703,344,NO
5704,4442,136,5704,344,NO
5705,4442,136,5705,344,NO
5706,4442,136,5706,344,NO
5707,4442,136,5707,344,NO
5708,4442,136,5708,344,NO
5709,4490,136,5709,344,NO
5710,4490,136,5710,344,NO
5711,4490,136,5711,344,NO
5712,4490,136,5712,344,NO
5713,4490,136,5713,344,NO
5714,4490,136,5714,344,NO
5715,4490,136,5715,344,NO
5716,4490,136,5716,344,NO
5717,8767,136,5717,344,NO
5718,8767,136,5718,344,NO
5719,8767,136,5719,344,NO
5720,5004,137,5720,350,NO
5721,5004,137,5721,350,NO
5722,5004,137,5722,350,NO
5723,5004,137,5723,350,NO
5724,5004,137,5724,350,NO
5725,5004,137,5725,350,NO
5726,5004,137,5726,350,NO
5727,5004,137,5727,350,NO
5728,5004,137,5728,350,NO
5729,5004,137,5729,350,NO
5730,5004,137,5730,350,NO
5731,5004,137,5731,350,NO
5732,5004,137,5732,350,NO
5733,5004,137,5733,350,NO
5734,5004,137,5734,350,NO
5735,5004,137,5735,350,NO
5736,5004,137,5736,350,NO
5737,5004,137,5737,350,NO
5738,5004,137,5738,349,NO
5739,5007,137,5739,349,NO
5740,5007,137,5740,349,NO
5741,5007,137,5741,349,NO
5742,5007,137,5742,349,NO
5743,5007,137,5743,349,NO
5744,5007,137,5744,349,NO
5745,5007,137,5745,349,NO
5746,5007,137,5746,349,NO
5747,5007,137,5747,349,NO
5748,5007,137,5748,349,NO
5749,5007,137,5749,349,NO
5750,5007,137,5750,349,NO
5751,5007,137,5751,349,NO
5752,5007,137,5752,349,NO
5753,4447,137,5753,349,NO
5754,4447,137,5754,349,NO
5755,4447,137,5755,349,NO
5756,4447,137,5756,349,NO
5757,4447,137,5757,349,NO
5758,4447,137,5758,349,NO
5759,6968,138,5759,348,NO
5760,6968,138,5760,348,NO
5761,6968,138,5761,348,NO
5762,6968,138,5762,347,NO
5763,6968,138,5763,347,NO
5764,6968,138,5764,347,NO
5765,6968,138,5765,347,NO
5766,6968,138,5766,347,NO
5767,6968,138,5767,347,NO
5768,6968,138,5768,347,NO
5769,6968,138,5769,347,NO
5770,6968,138,5770,347,NO
5771,6968,138,5771,347,NO
5772,6968,138,5772,347,NO
5773,6968,138,5773,347,NO
5774,6968,138,5774,347,NO
5775,6968,138,5775,347,NO
5776,6968,138,5776,347,NO
5777,5014,138,5777,347,NO
5778,5014,138,5778,347,NO
5779,5014,138,5779,347,NO
5780,5014,138,5780,347,NO
5781,5014,138,5781,347,NO
5782,5014,138,5782,347,NO
5783,5014,138,5783,347,NO
5784,5014,138,5784,347,NO
5785,5014,138,5785,347,NO
5786,5014,138,5786,347,NO
5787,5014,138,5787,347,NO
5788,5014,138,5788,347,NO
5789,5014,138,5789,347,NO
5790,5014,138,5790,347,NO
5791,5014,138,5791,347,NO
5792,5014,138,5792,347,NO
5793,5013,138,5793,347,NO
5794,5013,138,5794,347,NO
5795,5013,138,5795,347,NO
5796,5013,138,5796,347,NO
5797,5013,138,5797,347,NO
5798,5013,138,5798,347,NO
5799,5013,138,5799,347,NO
5800,5013,138,5800,347,NO
5801,5013,138,5801,347,NO
5802,5013,138,5802,347,NO
5803,5013,138,5803,347,NO
5804,5013,138,5804,347,NO
5805,5298,138,5805,347,NO
5806,5298,138,5806,347,NO
5807,5298,138,5807,347,NO
5808,5298,138,5808,347,NO
5809,5298,138,5809,347,NO
5810,5298,138,5810,347,NO
5811,5298,138,5811,347,NO
5812,5298,138,5812,347,NO
5813,5298,138,5813,347,NO
5814,5298,138,5814,347,NO
5815,5301,138,5815,347,NO
5816,5301,138,5816,347,NO
5817,5301,138,5817,347,NO
5818,5301,138,5818,347,NO
5819,8171,138,5819,347,NO
5820,8171,138,5820,347,NO
5821,8171,138,5821,347,NO
5822,8171,138,5822,347,NO
5823,8171,138,5823,347,NO
5824,5300,138,5824,347,NO
5825,5300,138,5825,347,NO
5826,5300,138,5826,347,NO
5827,5300,138,5827,347,NO
5828,5300,138,5828,347,NO
5829,5300,138,5829,347,NO
5830,5300,138,5830,347,NO
5831,5300,138,5831,347,NO
5832,5300,138,5832,347,NO
5833,5300,138,5833,347,NO
5834,5016,138,5834,347,NO
5835,5016,138,5835,347,NO
5836,5016,138,5836,347,NO
5837,5016,138,5837,347,NO
5838,5016,138,5838,347,NO
5839,5016,138,5839,347,NO
5840,5016,138,5840,347,NO
5841,5016,138,5841,347,NO
5842,4424,139,5842,347,NO
5843,4424,139,5843,347,NO
5844,4424,139,5844,347,NO
5845,4424,139,5845,347,NO
5846,4424,139,5846,347,NO
5847,4424,139,5847,347,NO
5848,4424,139,5848,347,NO
5849,4424,139,5849,347,NO
5850,4424,139,5850,347,NO
5851,4424,139,5851,347,NO
5852,4424,139,5852,347,NO
5853,4424,139,5853,347,NO
5854,4424,139,5854,347,NO
5855,4424,139,5855,347,NO
5856,4462,139,5856,347,NO
5857,4462,139,5857,347,NO
5858,4462,139,5858,347,NO
5859,4462,139,5859,347,NO
5860,4462,139,5860,347,NO
5861,4462,139,5861,347,NO
5862,4462,139,5862,347,NO
5863,4462,139,5863,347,NO
5864,4462,139,5864,347,NO
5865,4462,139,5865,347,NO
5866,4462,139,5866,347,NO
5867,4462,139,5867,347,NO
5868,4462,139,5868,347,NO
5869,4469,139,5869,347,NO
5870,4469,139,5870,347,NO
5871,4469,139,5871,347,NO
5872,4469,139,5872,347,NO
5873,4469,139,5873,347,NO
5874,4469,139,5874,347,NO
5875,4469,139,5875,347,NO
5876,4469,139,5876,347,NO
5877,4469,139,5877,347,NO
5878,4469,139,5878,347,NO
5879,4469,139,5879,347,NO
5880,4469,139,5880,347,NO
5881,4469,139,5881,347,NO
5882,4469,139,5882,347,NO
5883,4469,139,5883,347,NO
5884,4469,139,5884,347,NO
5885,4469,139,5885,347,NO
5886,4469,139,5886,347,NO
5887,4469,139,5887,347,NO
5888,4469,139,5888,347,NO
5889,4469,139,5889,347,NO
5890,4469,139,5890,347,NO
5891,4469,139,5891,346,NO
5892,4469,139,5892,346,NO
5893,4469,139,5893,346,NO
5894,4469,139,5894,346,NO
5895,5159,140,5895,350,NO
5896,5159,140,5896,350,NO
5897,5159,140,5897,350,NO
5898,5159,140,5898,350,NO
5899,5159,140,5899,350,NO
5900,5159,140,5900,350,NO
5901,4471,140,5901,349,NO
5902,4471,140,5902,349,NO
5903,4471,140,5903,349,NO
5904,4471,140,5904,349,NO
5905,4471,140,5905,349,NO
5906,4471,140,5906,349,NO
5907,4471,140,5907,349,NO
5908,4471,140,5908,349,NO
5909,4471,140,5909,349,NO
5910,4471,140,5910,349,NO
5911,4471,140,5911,349,NO
5912,4471,140,5912,349,NO
5913,4475,140,5913,349,NO
5914,4475,140,5914,349,NO
5915,4475,140,5915,349,NO
5916,4475,140,5916,349,NO
5917,4475,140,5917,349,NO
5918,4475,140,5918,349,NO
5919,4507,141,5919,344,NO
5920,4507,141,5920,344,NO
5921,4507,141,5921,344,NO
5922,4507,141,5922,344,NO
5923,4507,141,5923,344,NO
5924,4507,141,5924,344,NO
5925,4507,141,5925,344,NO
5926,4507,141,5926,344,NO
5927,4507,141,5927,343,NO
5928,4507,141,5928,343,NO
5929,4507,141,5929,343,NO
5930,4507,141,5930,343,NO
5931,4507,141,5931,343,NO
5932,4507,141,5932,343,NO
5933,4507,141,5933,343,NO
5934,5164,141,5934,343,NO
5935,5164,141,5935,343,NO
5936,5164,141,5936,343,NO
5937,5164,141,5937,343,NO
5938,5164,141,5938,343,NO
5939,5164,141,5939,343,NO
5940,5164,141,5940,343,NO
5941,8771,141,5941,343,NO
5942,8771,141,5942,343,NO
5943,8771,141,5943,343,NO
5944,8771,141,5944,343,NO
5945,8771,141,5945,343,NO
5946,8771,141,5946,343,NO
5947,8771,141,5947,343,NO
5948,8771,141,5948,343,NO
5949,8771,141,5949,343,NO
5950,8771,141,5950,343,NO
5951,8771,141,5951,343,NO
5952,8771,141,5952,343,NO
5953,8771,141,5953,343,NO
5954,8774,141,5954,343,NO
5955,8774,141,5955,343,NO
5956,8774,141,5956,343,NO
5957,8774,141,5957,343,NO
5958,8774,141,5958,343,NO
5959,8774,141,5959,343,NO
5960,8774,141,5960,343,NO
5961,4419,142,5961,347,NO
5962,4419,142,5962,347,NO
5963,4419,142,5963,347,NO
5964,4419,142,5964,347,NO
5965,4419,142,5965,347,NO
5966,4419,142,5966,347,NO
5967,4419,142,5967,347,NO
5968,4419,142,5968,347,NO
5969,4419,142,5969,347,NO
5970,4419,142,5970,347,NO
5971,4419,142,5971,347,NO
5972,4419,142,5972,347,NO
5973,4419,142,5973,346,NO
5974,4419,142,5974,346,NO
5975,4419,142,5975,346,NO
5976,4419,142,5976,346,NO
5977,4419,142,5977,346,NO
5978,4419,142,5978,346,NO
5979,4419,142,5979,346,NO
5980,4481,142,5980,346,NO
5981,4481,142,5981,346,NO
5982,4481,142,5982,346,NO
5983,4481,142,5983,346,NO
5984,4481,142,5984,346,NO
5985,4481,142,5985,346,NO
5986,4481,142,5986,346,NO
5987,4481,142,5987,346,NO
5988,4481,142,5988,346,NO
5989,4481,142,5989,346,NO
5990,4481,142,5990,346,NO
5991,4481,142,5991,346,NO
5992,4489,142,5992,346,NO
5993,4489,142,5993,346,NO
5994,4489,142,5994,346,NO
5995,4489,142,5995,346,NO
5996,4489,142,5996,346,NO
5997,4489,142,5997,346,NO
5998,4489,142,5998,346,NO
5999,4489,142,5999,346,NO
6000,4489,142,6000,346,NO
6001,4489,142,6001,346,NO
6002,4489,142,6002,346,NO
6003,4489,142,6003,346,NO
6004,4489,142,6004,346,NO
6005,4489,142,6005,346,NO
6006,8777,142,6006,346,NO
6007,8777,142,6007,346,NO
6008,8777,142,6008,346,NO
6009,8777,142,6009,346,NO
6010,8777,142,6010,346,NO
6011,8777,142,6011,346,NO
6012,8777,142,6012,346,NO
6013,8777,142,6013,346,NO
6014,8777,142,6014,346,NO
6015,8985,142,6015,346,NO
6016,8985,142,6016,346,NO
6017,8985,142,6017,346,NO
6018,8779,142,6018,346,NO
6019,8779,142,6019,346,NO
6020,8779,142,6020,346,NO
6021,8779,142,6021,346,NO
6022,8779,142,6022,346,NO
6023,8779,142,6023,346,NO
6024,8779,142,6024,346,NO
6025,8779,142,6025,346,NO
6026,8779,142,6026,346,NO
6027,8779,142,6027,346,NO
6028,8779,142,6028,346,NO
6029,8779,142,6029,346,NO
6030,8779,142,6030,346,NO
6031,8779,142,6031,346,NO
6032,8779,142,6032,346,NO
6033,4427,143,6033,346,NO
6034,4427,143,6034,346,NO
6035,4427,143,6035,346,NO
6036,4427,143,6036,346,NO
6037,4427,143,6037,346,NO
6038,4427,143,6038,346,NO
6039,4427,143,6039,346,NO
6040,4427,143,6040,346,NO
6041,4427,143,6041,346,NO
6042,4427,143,6042,346,NO
6043,4427,143,6043,346,NO
6044,4427,143,6044,346,NO
6045,4427,143,6045,346,NO
6046,4427,143,6046,346,NO
6047,4427,143,6047,346,NO
6048,4427,143,6048,346,NO
6049,8782,143,6049,346,NO
6050,8782,143,6050,346,NO
6051,8782,143,6051,346,NO
6052,8782,143,6052,346,NO
6053,8782,143,6053,346,NO
6054,8782,143,6054,346,NO
6055,5302,143,6055,346,NO
6056,5302,143,6056,346,NO
6057,5302,143,6057,346,NO
6058,5302,143,6058,346,NO
6059,5302,143,6059,346,NO
6060,5302,143,6060,346,NO
6061,5302,143,6061,346,NO
6062,5302,143,6062,346,NO
6063,5302,143,6063,346,NO
6064,5302,143,6064,346,NO
6065,5302,143,6065,346,NO
6066,5015,143,6066,346,NO
6067,5015,143,6067,346,NO
6068,5015,143,6068,346,NO
6069,5015,143,6069,346,NO
6070,5015,143,6070,346,NO
6071,5015,143,6071,346,NO
6072,5015,143,6072,345,NO
6073,4434,143,6073,345,NO
6074,4434,143,6074,345,NO
6075,4434,143,6075,345,NO
6076,4434,143,6076,345,NO
6077,4434,143,6077,345,NO
6078,4434,143,6078,345,NO
6079,8785,143,6079,345,NO
6080,8785,143,6080,345,NO
6081,8785,143,6081,345,NO
6082,8785,143,6082,345,NO
6083,8785,143,6083,345,NO
6084,8785,143,6084,345,NO
6085,8785,143,6085,345,NO
6086,4992,144,6086,343,NO
6087,4992,144,6087,343,NO
6088,4992,144,6088,343,NO
6089,4992,144,6089,343,NO
6090,4992,144,6090,343,NO
6091,4992,144,6091,342,NO
6092,4992,144,6092,342,NO
6093,8826,144,6093,342,NO
6094,8826,144,6094,342,NO
6095,8826,144,6095,342,NO
6096,5017,144,6096,342,NO
6097,5017,144,6097,342,NO
6098,5017,144,6098,342,NO
6099,5017,144,6099,342,NO
6100,5017,144,6100,342,NO
6101,5017,144,6101,342,NO
6102,5017,144,6102,342,NO
6103,5017,144,6103,342,NO
6104,8824,144,6104,342,NO
6105,8824,144,6105,342,NO
6106,8824,144,6106,342,NO
6107,8824,144,6107,342,NO
6108,8824,144,6108,342,NO
6109,8824,144,6109,342,NO
6110,4511,145,6110,348,NO
6111,4511,145,6111,348,NO
6112,4511,145,6112,348,NO
6113,4511,145,6113,348,NO
6114,4511,145,6114,348,NO
6115,4511,145,6115,348,NO
6116,4511,145,6116,348,NO
6117,4511,145,6117,348,NO
6118,4519,145,6118,348,NO
6119,4519,145,6119,348,NO
6120,4519,145,6120,348,NO
6121,4519,145,6121,348,NO
6122,4519,145,6122,348,NO
6123,4519,145,6123,347,NO
6124,4519,145,6124,347,NO
6125,4519,145,6125,347,NO
6126,4519,145,6126,347,NO
6127,4519,145,6127,347,NO
6128,5177,145,6128,347,NO
6129,5177,145,6129,347,NO
6130,5177,145,6130,347,NO
6131,5177,145,6131,347,NO
6132,5177,145,6132,347,NO
6133,5177,145,6133,347,NO
6134,5177,145,6134,347,NO
6135,4504,145,6135,347,NO
6136,4504,145,6136,347,NO
6137,4504,145,6137,347,NO
6138,4504,145,6138,347,NO
6139,4504,145,6139,347,NO
6140,4504,145,6140,347,NO
6141,7227,145,6141,347,NO
6142,7227,145,6142,347,NO
6143,7227,145,6143,347,NO
6144,7227,145,6144,347,NO
6145,7227,145,6145,347,NO
6146,7227,145,6146,347,NO
6147,7227,145,6147,347,NO
6148,7227,145,6148,347,NO
6149,7227,145,6149,347,NO
6150,7227,145,6150,347,NO
6151,7227,145,6151,347,NO
6152,7227,145,6152,347,NO
6153,7227,145,6153,347,NO
6154,4556,146,6154,343,NO
6155,4556,146,6155,343,NO
6156,4556,146,6156,343,NO
6157,4556,146,6157,343,NO
6158,4556,146,6158,343,NO
6159,4556,146,6159,343,NO
6160,4556,146,6160,343,NO
6161,4556,146,6161,343,NO
6162,4556,146,6162,343,NO
6163,4556,146,6163,343,NO
6164,4556,146,6164,343,NO
6165,4556,146,6165,343,NO
6166,4556,146,6166,343,NO
6167,4556,146,6167,343,NO
6168,4546,146,6168,343,NO
6169,4546,146,6169,343,NO
6170,4546,146,6170,343,NO
6171,4546,146,6171,343,NO
6172,4546,146,6172,343,NO
6173,4546,146,6173,343,NO
6174,4546,146,6174,343,NO
6175,4546,146,6175,343,NO
6176,4546,146,6176,343,NO
6177,4546,146,6177,343,NO
6178,4546,146,6178,343,NO
6179,4546,146,6179,343,NO
6180,4551,146,6180,343,NO
6181,4551,146,6181,343,NO
6182,4551,146,6182,343,NO
6183,4551,146,6183,343,NO
6184,4551,146,6184,343,NO
6185,4551,146,6185,343,NO
6186,4551,146,6186,342,NO
6187,4551,146,6187,342,NO
6188,8144,147,6188,348,NO
6189,8144,147,6189,348,NO
6190,8144,147,6190,348,NO
6191,8144,147,6191,348,NO
6192,8144,147,6192,348,NO
6193,4499,147,6193,348,NO
6194,4499,147,6194,348,NO
6195,4499,147,6195,348,NO
6196,4499,147,6196,348,NO
6197,4499,147,6197,348,NO
6198,4499,147,6198,348,NO
6199,4499,147,6199,348,NO
6200,4499,147,6200,348,NO
6201,4499,147,6201,348,NO
6202,4499,147,6202,348,NO
6203,7311,147,6203,348,NO
6204,7311,147,6204,348,NO
6205,7311,147,6205,348,NO
6206,7311,147,6206,348,NO
6207,7311,147,6207,348,NO
6208,7311,147,6208,348,NO
6209,7311,147,6209,348,NO
6210,7311,147,6210,348,NO
6211,7311,147,6211,348,NO
6212,7311,147,6212,348,NO
6213,7311,147,6213,348,NO
6214,4517,147,6214,348,NO
6215,4517,147,6215,348,NO
6216,4517,147,6216,348,NO
6217,4517,147,6217,348,NO
6218,4517,147,6218,348,NO
6219,4517,147,6219,348,NO
6220,4517,147,6220,348,NO
6221,4517,147,6221,348,NO
6222,4517,147,6222,348,NO
6223,4517,147,6223,348,NO
6224,4517,147,6224,348,NO
6225,4517,147,6225,348,NO
6226,4583,147,6226,348,NO
6227,4583,147,6227,348,NO
6228,4583,147,6228,348,NO
6229,4583,147,6229,348,NO
6230,4583,147,6230,348,NO
6231,4583,147,6231,348,NO
6232,4583,147,6232,347,NO
6233,4583,147,6233,347,NO
6234,4583,147,6234,347,NO
6235,4583,147,6235,347,NO
6236,8142,147,6236,347,NO
6237,8142,147,6237,347,NO
6238,8142,147,6238,347,NO
6239,8142,147,6239,347,NO
6240,8142,147,6240,347,NO
6241,8142,147,6241,347,NO
6242,8142,147,6242,347,NO
6243,8142,147,6243,347,NO
6244,8142,147,6244,347,NO
6245,8142,147,6245,347,NO
6246,8142,147,6246,347,NO
6247,8142,147,6247,347,NO
6248,4527,148,6248,347,NO
6249,4527,148,6249,347,NO
6250,4527,148,6250,347,NO
6251,4527,148,6251,347,NO
6252,4527,148,6252,347,NO
6253,4527,148,6253,347,NO
6254,4527,148,6254,347,NO
6255,4527,148,6255,347,NO
6256,4527,148,6256,347,NO
6257,4527,148,6257,347,NO
6258,4527,148,6258,347,NO
6259,4527,148,6259,347,NO
6260,4527,148,6260,347,NO
6261,4527,148,6261,347,NO
6262,4527,148,6262,347,NO
6263,9255,148,6263,347,NO
6264,9255,148,6264,347,NO
6265,9255,148,6265,346,NO
6266,9255,148,6266,346,NO
6267,9255,148,6267,346,NO
6268,9255,148,6268,346,NO
6269,9255,148,6269,346,NO
6270,9255,148,6270,346,NO
6271,4529,148,6271,346,NO
6272,4529,148,6272,346,NO
6273,4529,148,6273,346,NO
6274,4529,148,6274,346,NO
6275,4529,148,6275,346,NO
6276,4529,148,6276,346,NO
6277,4529,148,6277,346,NO
6278,4529,148,6278,346,NO
6279,4529,148,6279,346,NO
6280,4548,148,6280,346,NO
6281,4548,148,6281,346,NO
6282,4548,148,6282,346,NO
6283,4548,148,6283,346,NO
6284,4548,148,6284,346,NO
6285,4548,148,6285,346,NO
6286,4548,148,6286,346,NO
6287,4548,148,6287,346,NO
6288,4548,148,6288,346,NO
6289,8656,148,6289,346,NO
6290,8656,148,6290,346,NO
6291,8656,148,6291,346,NO
6292,8656,148,6292,346,NO
6293,8656,148,6293,346,NO
6294,8656,148,6294,346,NO
6295,4487,148,6295,346,NO
6296,4487,148,6296,346,NO
6297,4487,148,6297,346,NO
6298,4487,148,6298,346,NO
6299,4487,148,6299,346,NO
6300,4487,148,6300,346,NO
6301,4487,148,6301,346,NO
6302,4487,148,6302,346,NO
6303,8659,148,6303,346,NO
6304,8659,148,6304,346,NO
6305,8659,148,6305,346,NO
6306,8659,148,6306,346,NO
6307,8659,148,6307,346,NO
6308,8659,148,6308,346,NO
6309,8659,148,6309,346,NO
6310,8659,148,6310,346,NO
6311,8659,148,6311,346,NO
6312,8659,148,6312,346,NO
6313,9258,149,6313,349,NO
6314,9258,149,6314,349,NO
6315,9258,149,6315,349,NO
6316,9258,149,6316,349,NO
6317,9258,149,6317,349,NO
6318,4522,149,6318,349,NO
6319,4522,149,6319,349,NO
6320,4522,149,6320,349,NO
6321,4522,149,6321,349,NO
6322,4522,149,6322,349,NO
6323,4522,149,6323,349,NO
6324,4522,149,6324,349,NO
6325,4522,149,6325,349,NO
6326,4522,149,6326,349,NO
6327,4522,149,6327,349,NO
6328,4522,149,6328,349,NO
6329,4522,149,6329,349,NO
6330,4522,149,6330,349,NO
6331,4522,149,6331,349,NO
6332,4525,149,6332,349,NO
6333,4525,149,6333,349,NO
6334,4525,149,6334,349,NO
6335,4525,149,6335,349,NO
6336,4525,149,6336,349,NO
6337,4525,149,6337,349,NO
6338,4525,149,6338,349,NO
6339,4525,149,6339,349,NO
6340,4525,149,6340,349,NO
6341,4525,149,6341,349,NO
6342,4525,149,6342,349,NO
6343,4525,149,6343,349,NO
6344,4525,149,6344,348,NO
6345,4525,149,6345,348,NO
6346,4525,149,6346,348,NO
6347,4525,149,6347,348,NO
6348,4525,149,6348,348,NO
6349,4535,149,6349,348,NO
6350,4535,149,6350,348,NO
6351,4535,149,6351,348,NO
6352,4535,149,6352,348,NO
6353,4535,149,6353,348,NO
6354,4535,149,6354,348,NO
6355,4537,149,6355,348,NO
6356,4537,149,6356,348,NO
6357,4537,149,6357,348,NO
6358,4537,149,6358,348,NO
6359,4537,149,6359,348,NO
6360,4537,149,6360,348,NO
6361,4537,149,6361,348,NO
6362,4537,149,6362,348,NO
6363,4537,149,6363,348,NO
6364,4537,149,6364,348,NO
6365,4537,149,6365,348,NO
6366,4537,149,6366,348,NO
6367,4537,149,6367,348,NO
6368,4537,149,6368,348,NO
6369,4537,149,6369,348,NO
6370,4537,149,6370,348,NO
6371,4537,149,6371,348,NO
6372,4537,149,6372,348,NO
6373,8670,149,6373,348,NO
6374,8670,149,6374,348,NO
6375,8670,149,6375,348,NO
6376,8670,149,6376,348,NO
6377,8670,149,6377,348,NO
6378,8670,149,6378,348,NO
6379,8670,149,6379,348,NO
6380,8670,149,6380,348,NO
6381,8670,149,6381,348,NO
6382,8670,149,6382,348,NO
6383,8670,149,6383,348,NO
6384,8670,149,6384,348,NO
6385,4524,150,6385,348,NO
6386,4524,150,6386,348,NO
6387,4524,150,6387,348,NO
6388,4524,150,6388,348,NO
6389,4524,150,6389,348,NO
6390,4524,150,6390,348,NO
6391,4524,150,6391,348,NO
6392,4524,150,6392,348,NO
6393,4524,150,6393,348,NO
6394,4524,150,6394,348,NO
6395,4524,150,6395,348,NO
6396,4524,150,6396,348,NO
6397,5181,150,6397,348,NO
6398,5181,150,6398,348,NO
6399,5181,150,6399,348,NO
6400,5181,150,6400,348,NO
6401,5181,150,6401,348,NO
6402,5181,150,6402,348,NO
6403,5181,150,6403,348,NO
6404,5181,150,6404,348,NO
6405,5181,150,6405,348,NO
6406,5181,150,6406,348,NO
6407,5181,150,6407,348,NO
6408,5181,150,6408,348,NO
6409,5181,150,6409,347,NO
6410,5181,150,6410,347,NO
6411,5181,150,6411,347,NO
6412,5181,150,6412,347,NO
6413,5181,150,6413,347,NO
6414,5181,150,6414,347,NO
6415,5181,150,6415,347,NO
6416,5181,150,6416,347,NO
6417,4528,150,6417,347,NO
6418,4528,150,6418,347,NO
6419,4528,150,6419,347,NO
6420,4528,150,6420,347,NO
6421,4528,150,6421,347,NO
6422,4528,150,6422,347,NO
6423,9383,151,6423,347,NO
6424,9383,151,6424,347,NO
6425,9383,151,6425,347,NO
6426,9383,151,6426,347,NO
6427,9383,151,6427,347,NO
6428,9383,151,6428,347,NO
6429,9383,151,6429,347,NO
6430,9385,151,6430,347,NO
6431,9385,151,6431,347,NO
6432,9385,151,6432,347,NO
6433,9385,151,6433,347,NO
6434,9385,151,6434,347,NO
6435,9386,151,6435,347,NO
6436,9386,151,6436,347,NO
6437,9386,151,6437,347,NO
6438,9386,151,6438,347,NO
6439,9386,151,6439,347,NO
6440,9386,151,6440,347,NO
6441,9386,151,6441,347,NO
6442,9386,151,6442,347,NO
6443,9386,151,6443,347,NO
6444,9386,151,6444,347,NO
6445,9386,151,6445,347,NO
6446,9386,151,6446,347,NO
6447,9386,151,6447,347,NO
6448,9386,151,6448,347,NO
6449,9387,151,6449,347,NO
6450,9387,151,6450,347,NO
6451,9387,151,6451,347,NO
6452,9387,151,6452,347,NO
6453,9387,151,6453,347,NO
6454,9387,151,6454,347,NO
6455,9387,151,6455,347,NO
6456,9387,151,6456,347,NO
6457,9387,151,6457,347,NO
6458,9387,151,6458,347,NO
6459,9387,151,6459,347,NO
6460,9387,151,6460,347,NO
6461,9387,151,6461,347,NO
6462,9387,151,6462,346,NO
6463,4536,151,6463,346,NO
6464,4536,151,6464,346,NO
6465,4536,151,6465,346,NO
6466,4536,151,6466,346,NO
6467,4536,151,6467,346,NO
6468,4536,151,6468,346,NO
6469,4536,151,6469,346,NO
6470,4536,151,6470,346,NO
6471,4536,151,6471,346,NO
6472,4542,151,6472,346,NO
6473,4542,151,6473,346,NO
6474,4542,151,6474,346,NO
6475,4542,151,6475,346,NO
6476,4542,151,6476,346,NO
6477,4542,151,6477,346,NO
6478,4542,151,6478,346,NO
6479,5185,151,6479,346,NO
6480,5185,151,6480,346,NO
6481,5185,151,6481,346,NO
6482,5185,151,6482,346,NO
6483,5185,151,6483,346,NO
6484,5185,151,6484,346,NO
6485,5185,151,6485,346,NO
6486,5185,151,6486,346,NO
6487,5185,151,6487,346,NO
6488,5185,151,6488,346,NO
6489,5185,151,6489,346,NO
6490,5185,151,6490,346,NO
6491,5185,151,6491,346,NO
6492,5185,151,6492,346,NO
6493,5185,151,6493,346,NO
6494,4539,151,6494,346,NO
6495,4539,151,6495,346,NO
6496,4539,151,6496,346,NO
6497,4539,151,6497,346,NO
6498,4538,152,6498,345,NO
6499,4538,152,6499,345,NO
6500,4538,152,6500,345,NO
6501,4538,152,6501,345,NO
6502,4538,152,6502,345,NO
6503,4538,152,6503,345,NO
6504,4538,152,6504,345,NO
6505,4538,152,6505,345,NO
6506,4538,152,6506,345,NO
6507,4538,152,6507,345,NO
6508,4538,152,6508,345,NO
6509,4538,152,6509,345,NO
6510,4538,152,6510,345,NO
6511,4538,152,6511,345,NO
6512,4538,152,6512,345,NO
6513,4538,152,6513,345,NO
6514,4549,152,6514,344,NO
6515,4549,152,6515,344,NO
6516,4549,152,6516,344,NO
6517,4549,152,6517,344,NO
6518,4549,152,6518,344,NO
6519,4549,152,6519,344,NO
6520,4549,152,6520,344,NO
6521,4549,152,6521,344,NO
6522,4549,152,6522,344,NO
6523,4549,152,6523,344,NO
6524,4558,152,6524,344,NO
6525,4558,152,6525,344,NO
6526,4558,152,6526,344,NO
6527,4558,152,6527,344,NO
6528,4558,152,6528,344,NO
6529,4558,152,6529,344,NO
6530,4558,152,6530,344,NO
6531,4558,152,6531,344,NO
6532,4558,152,6532,344,NO
6533,4558,152,6533,344,NO
6534,4558,152,6534,344,NO
6535,4558,152,6535,344,NO
6536,4558,152,6536,344,NO
6537,4558,152,6537,344,NO
6538,4553,152,6538,344,NO
6539,4553,152,6539,344,NO
6540,4553,152,6540,344,NO
6541,4553,152,6541,344,NO
6542,4553,152,6542,344,NO
6543,4553,152,6543,344,NO
6544,4553,152,6544,344,NO
6545,4553,152,6545,344,NO
6546,4553,152,6546,344,NO
6547,4553,152,6547,344,NO
6548,4553,152,6548,344,NO
6549,4553,152,6549,344,NO
6550,4553,152,6550,344,NO
6551,8676,152,6551,344,NO
6552,8676,152,6552,344,NO
6553,8676,152,6553,344,NO
6554,8676,152,6554,344,NO
6555,8676,152,6555,344,NO
6556,8676,152,6556,344,NO
6557,8676,152,6557,344,NO
6558,4566,153,6558,348,NO
6559,4566,153,6559,348,NO
6560,4566,153,6560,348,NO
6561,4566,153,6561,348,NO
6562,4566,153,6562,348,NO
6563,4566,153,6563,348,NO
6564,4566,153,6564,348,NO
6565,4566,153,6565,348,NO
6566,4566,153,6566,348,NO
6567,4566,153,6567,348,NO
6568,4566,153,6568,348,NO
6569,4566,153,6569,348,NO
6570,4566,153,6570,348,NO
6571,4566,153,6571,348,NO
6572,4566,153,6572,348,NO
